,0
1311,4415.540263139252
1312,2784.7761777612723
1313,974.4489178449124
1314,2780.926767277433
1315,3257.185098626598
1316,1427.6219698442721
1317,731.2588517465206
1318,3250.9097648194233
1319,2973.9092499773806
1320,2997.2330939826957
1321,1582.856164129196
1322,1561.1876834451643
1323,3638.1756828076545
1324,2834.0734524547215
1325,3067.7278856856315
1326,759.5711861367695
1327,3946.8717808721876
1328,3661.491988058281
1329,442.29263931009405
1330,4114.772888611018
1331,2923.32841849934
1332,669.3405418759606
1333,4401.670420883819
1334,2832.075309008491
1335,745.2308899667552
1336,1867.7279249652104
1337,2954.8584421436863
1338,2715.269070026111
1339,400.05194366107827
1340,488.8795921424535
1341,1446.672777677967
1342,908.8540178674815
1343,2188.0306354191207
1344,2487.883589597496
1345,445.7586647207562
1346,1938.8668564746367
1347,2498.1936808168166
1348,675.0046629888694
1349,2240.6967094311176
1350,5991.189310082086
1351,3196.295353212527
1352,3923.900314876701
1353,1320.9799583100069
1354,1457.8388696862244
1355,2830.3356065007656
1356,1463.9686077647668
1357,3154.540492326417
1358,3789.758902232977
1359,2498.1936808168166
1360,3628.343790378717
1361,538.9373706386896
1362,953.3545367838414
1363,611.6635774949441
1364,2384.0521005736814
1365,2324.9261726826676
1366,3642.872090847097
1367,4089.7479725703815
1368,428.9572414035448
1369,1379.169237092356
1370,3327.6137112750907
1371,3257.185098626598
1372,2685.936139314474
1373,2289.988523930512
1374,4138.425544608912
1375,6030.248829752351
1376,1035.636442474445
1377,454.5846353126864
1378,2140.041369668528
1379,1983.0730392365724
1380,1391.7209168789102
1381,3633.109136226271
1382,2139.0065929381035
1383,4239.271928326186
1384,3528.8947612388256
1385,103.87909483174937
1386,1892.2841099808265
1387,3006.6243229914107
1388,5474.977243393921
1389,3177.2445453788328
1390,2789.948903134481
1391,739.6598607673826
1392,2619.889094950692
1393,2497.333163281124
1394,691.934833293208
1395,2459.4746729574636
1396,4115.066693470921
1397,2965.08327938545
1398,1580.238491278859
1399,924.7024948000804
1400,471.0977304988679
1401,594.7062601906757
1402,1673.1731503297715
1403,2216.343237804721
1404,1786.6050231942152
1405,2187.343917630331
1406,2089.682245930759
1407,2211.445041591507
1408,972.2275761871837
1409,1443.1601339453678
1410,5991.189310082086
1411,476.53928220457703
1412,2506.9343974311905
1413,2784.7761777612723
1414,1686.8120631573588
1415,4286.752243408411
1416,3115.457164576065
1417,1916.4157034158613
1418,708.513917623406
1419,2589.597852922962
1420,3279.889151679014
1421,1023.1487973891185
1422,3298.9399595127084
1423,1664.988776403911
1424,2139.0065929381035
1425,1336.7445884310541
1426,2848.747142012734
1427,972.2275761871837
1428,2559.5744209970576
1429,786.3190410394085
1430,1892.2841099808265
1431,2375.226129981751
1432,976.6832173508384
1433,759.5711861367695
1434,3228.4451678097726
1435,774.6875113574747
1436,3851.5462830357446
1437,3764.1365943584624
1438,949.6751911990278
1439,1040.6804508146088
1440,1678.6276892314984
1441,2111.116872805506
1442,1574.8265962727517
1443,2512.867370374829
1444,4157.476352442606
1445,445.7586647207562
1446,2202.704324977133
1447,3973.2416971696202
1448,1692.865554829536
1449,2965.08327938545
1450,2498.1936808168166
1451,3987.1033662702002
1452,818.3511952622381
1453,6030.248829752351
1454,2498.1936808168166
1455,671.954422507877
1456,2788.7713576620877
1457,4145.675584954945
1458,1243.5370508238727
1459,1640.687529357977
1460,3092.805080254842
1461,3124.2831351679956
1462,3987.1033662702002
1463,2795.788192086009
1464,683.6580469114381
1465,2661.671664748249
1466,3633.109136226271
1467,1073.2115959284633
1468,2028.1506327762838
1469,1245.6627681173327
1470,3451.9353705767417
1471,1579.2799896360234
1472,5474.977243393921
1473,3804.0378890642173
1474,5991.189310082086
1475,2159.0921775022225
1476,2153.680282496116
1477,2753.125854470006
1478,5649.253781325446
1479,5991.189310082086
1480,3620.168037794681
1481,1600.4175580187932
1482,2709.7269306440417
1483,3968.052558436506
1484,1423.070949123867
1485,1033.4588886084389
1486,3194.0198066110347
1487,562.778861380557
1488,2422.04691926744
1489,1978.6959209608904
1490,4080.0521523090065
1491,3451.9353705767417
1492,838.5653923115443
1493,718.0103427357217
1494,24.278141256469578
1495,3196.295353212527
1496,833.4197993251327
1497,727.5795061617071
1498,4197.654478468893
1499,2487.883589597496
1500,404.08962233859944
1501,1734.2115460800549
1502,1073.2115959284633
1503,6093.8339163822675
1504,2125.3676801105157
1505,129.77792280634532
1506,2753.125854470006
1507,1613.8533294300032
1508,2678.282160977252
1509,3493.046759410913
1510,500.98869624513037
1511,2041.0764498924632
1512,2230.386618211797
1513,736.6072287117192
1514,2207.081443252815
1515,2884.2450907489883
1516,22.81189385487165
1517,341.17027707819585
1518,620.2972219367172
1519,2140.041369668528
1520,1668.7148491038959
1521,618.4157856206173
1522,2923.32841849934
1523,2997.2330939826957
1524,2577.128641974404
1525,536.8748949618947
1526,1243.615947036244
1527,1688.9377804508188
1528,740.520378303075
1529,2216.343237804721
1530,1073.2115959284633
1531,1157.9387642001911
1532,3177.2445453788328
1533,532.8458937568295
1534,4070.6971647366872
1535,2512.867370374829
1536,2728.8629924552924
1537,1806.6290133786467
1538,2289.988523930512
1539,1626.583993678671
1540,2430.8728898593704
1541,1807.1235295323102
1542,721.7877090616224
1543,1772.585893962704
1544,609.3799497486885
1545,689.4631097897114
1546,3661.491988058281
1547,343.6676211723003
1548,5302.249377221928
1549,2665.95012561018
1550,3177.2445453788328
1551,2144.41848794421
1552,974.4489178449124
1553,2375.226129981751
1554,2700.9862140296677
1555,2506.9343974311905
1556,2590.5281958976775
1557,1655.0759362763085
1558,936.4812828161533
1559,4215.279986650687
1560,1821.7972190903229
1561,989.1526667274184
1562,528.9290957276489
1563,2125.3676801105157
1564,675.1882608420434
1565,1564.5165050534313
1566,4192.627902329463
1567,3196.295353212527
1568,1378.0820040513229
1569,2739.0162858992476
1570,1386.0026806863143
1571,5474.977243393921
1572,1016.8255082977645
1573,2965.08327938545
1574,709.7744075012572
1575,4050.045404152758
1576,2140.041369668528
1577,1334.6233417612232
1578,2153.680282496116
1579,792.5447793880742
1580,1868.1340581813424
1581,4027.341351100342
1582,3186.070515970763
1583,2144.41848794421
1584,2384.0521005736814
1585,3642.872090847097
1586,2978.1822861490014
1587,1677.2108290072927
1588,1241.9834225325192
1589,2743.5246203199395
1590,1782.7666390035074
1591,1094.3536775702746
1592,3172.5481373393905
1593,537.755066319579
1594,2159.0921775022225
1595,972.2275761871837
1596,4107.928930734632
1597,3480.149274312526
1598,3257.185098626598
1599,2449.873438807397
1600,2601.6797808071765
1601,1326.7850211882803
1602,1200.4146700006818
1603,2521.6933409667595
1604,3279.889151679014
1605,854.9300948440816
1606,6000.015280674016
1607,3115.457164576065
1608,2923.32841849934
1609,1214.896937831431
1610,3196.295353212527
1611,194.9669945025003
1612,2498.1936808168166
1613,3968.052558436506
1614,708.513917623406
1615,3279.889151679014
1616,11.286219727534732
1617,1764.7132895570332
1618,3279.889151679014
1619,1029.7771446004758
1620,2619.889094950692
1621,3091.3752003108534
1622,3942.712672075268
1623,1857.41783374589
1624,2528.051031105724
1625,1310.778696193518
1626,3995.6126871850156
1627,2965.08327938545
1628,3115.457164576065
1629,20.951769043356823
1630,3633.109136226271
1631,2809.5172674391056
1632,1427.6219698442721
1633,710.0823266193662
1634,4318.688637638377
1635,1983.5088631965475
1636,4144.067428158655
1637,989.1526667274184
1638,4878.081901076458
1639,3177.2445453788328
1640,3172.5481373393905
1641,3188.0298173310593
1642,817.1817318112307
1643,3067.7278856856315
1644,815.03538215923
1645,3485.4669727033083
1646,1673.1731503297715
1647,3091.3752003108534
1648,665.0964086210621
1649,2487.883589597496
1650,1988.920758202655
1651,525.8708009219177
1652,943.0444455645209
1653,3275.1927436395717
1654,3950.5376441172043
1655,773.0061277323703
1656,2131.989297536878
1657,687.3373924962516
1658,1983.5088631965475
1659,951.2288194903815
1660,2946.032471551756
1661,1675.2988676232314
1662,4374.381556799655
1663,1782.567344516694
1664,526.2846809939628
1665,2965.08327938545
1666,4427.5696088478635
1667,1447.571793135403
1668,4114.772888611018
1669,1245.6627681173327
1670,3275.1927436395717
1671,3298.9399595127084
1672,1351.5148083422998
1673,1629.484974530267
1674,976.6832173508384
1675,4157.476352442606
1676,306.0940671232394
1677,2512.867370374829
1678,1489.8124887844187
1679,3633.7749650582577
1680,2148.782086282902
1681,2812.652956186897
1682,2577.128641974404
1683,1440.0341808358355
1684,657.2807329498642
1685,3327.6137112750907
1686,3177.2445453788328
1687,2650.5876750686484
1688,1407.442903104338
1689,819.3074491046906
1690,1628.709710972131
1691,703.9693446229838
1692,1826.174337366005
1693,3064.455688220192
1694,2144.41848794421
1695,712.208043912826
1696,2517.244488650511
1697,2600.838287116998
1698,1892.0471400226882
1699,689.4631097897114
1700,3703.2229459751557
1701,1245.6627681173327
1702,1418.6089951125955
1703,2221.7551328108275
1704,2121.3749952936337
1705,1574.8265962727517
1706,4255.481757309915
1707,3154.540492326417
1708,3954.190889335926
1709,2498.967579277097
1710,471.86961451796583
1711,2098.9440404826646
1712,2834.0734524547215
1713,2075.8041634702745
1714,4125.5740381001815
1715,2627.808933681325
1716,4114.503376995096
1717,2187.343917630331
1718,510.0112729147375
1719,1214.896937831431
1720,2946.032471551756
1721,2600.838287116998
1722,2762.0721247088563
1723,1968.8351736385348
1724,2803.6695484730235
1725,1239.8577052390592
1726,5293.423406629998
1727,3938.0458102802572
1728,2202.704324977133
1729,2069.856174538929
1730,3177.2445453788328
1731,3415.395552868194
1732,2513.6412688351093
1733,528.9290957276489
1734,1342.7538578860624
1735,2177.0338264110105
1736,2139.0065929381035
1737,1634.8968695363744
1738,676.1475901819791
1739,2528.051031105724
1740,819.3074491046906
1741,528.9290957276489
1742,2022.7387377701764
1743,1118.176063944417
1744,189.80206359739537
1745,2965.08327938545
1746,747.356607260215
1747,2304.6622134885247
1748,2727.6910002005843
1749,2965.08327938545
1750,4138.425544608912
1751,1363.9506168550802
1752,3085.442184391195
1753,4050.045404152758
1754,2490.1416086851664
1755,676.1475901819791
1756,3172.5481373393905
1757,3298.9399595127084
1758,775.1318450258301
1759,2517.244488650511
1760,3867.3817279180143
1761,3796.717319578218
1762,2513.6412688351093
1763,3218.1017708762465
1764,1457.8388696862244
1765,2191.707515969023
1766,4125.016620324961
1767,1692.2239581634662
1768,2611.8587314562888
1769,4450.939490732265
1770,2946.032471551756
1771,3592.8765739099154
1772,3279.889151679014
1773,4052.2663059340102
1774,2711.3709935838956
1775,2987.337725244593
1776,1853.0542354071977
1777,2803.8269855949666
1778,1094.3536775702746
1779,5293.423406629998
1780,814.3689914914381
1781,1157.9387642001911
1782,1404.4199273251322
1783,14.370410586242299
1784,3177.2445453788328
1785,669.3405418759606
1786,2426.3858403508198
1787,1330.126719257387
1788,2202.0176071883434
1789,2032.250479300533
1790,505.7769881595394
1791,2554.1215565646635
1792,3473.995951577219
1793,2085.3051276550773
1794,1381.5470395226596
1795,2498.1936808168166
1796,3064.7572827355443
1797,1470.761680950724
1798,1671.9373672187442
1799,966.4225133089103
1800,1255.9363576935705
1801,6093.8339163822675
1802,1580.238491278859
1803,1309.8350152183812
1804,3473.995951577219
1805,548.4032710209376
1806,2531.9181782085234
1807,445.7586647207562
1808,966.4225133089103
1809,3011.893910260209
1810,2521.608086989203
1811,2738.5585918108172
1812,164.72066054775195
1813,3745.516697147278
1814,1468.635963657264
1815,1112.936944430715
1816,950.2725656479292
1817,3241.2416111000557
1818,2893.0710613409187
1819,639.3976868673782
1820,2577.128641974404
1821,1791.4604464029187
1822,3745.516697147278
1823,164.72066054775195
1824,715.4307035845649
1825,1676.5019719380384
1826,1481.3897727029243
1827,3045.0238326332155
1828,3177.2445453788328
1829,676.1475901819791
1830,988.7721308044726
1831,2597.1850418982763
1832,1142.1104874979799
1833,934.3555655226935
1834,3633.109136226271
1835,1608.4414344238958
1836,330.89079950329295
1837,6093.8339163822675
1838,2187.343917630331
1839,3218.1017708762465
1840,3745.516697147278
1841,2634.5627845087047
1842,2592.8079236225944
1843,2625.301888722792
1844,1269.6506913170115
1845,1641.5971228348446
1846,2279.678432711192
1847,1578.1127739853991
1848,1583.6525668646818
1849,2711.3709935838956
1850,3764.5675049809724
1851,2809.5172674391056
1852,871.8043115447309
1853,4345.111114721104
1854,2187.343917630331
1855,1343.3206276402623
1856,2909.613002923566
1857,56.74174094862873
1858,3560.9427878785473
1859,2675.551359760246
1860,1346.9999732250758
1861,4155.630114108431
1862,3276.2359064602924
1863,1673.8147469958412
1864,4374.381556799655
1865,2159.0921775022225
1866,1887.3066631940546
1867,1673.1731503297715
1868,821.6921383438561
1869,710.0823266193662
1870,1968.8351736385348
1871,2502.5572791555087
1872,101.75337753828956
1873,910.6543207211471
1874,3132.4471694613458
1875,1399.9052908047706
1876,4878.081901076458
1877,3279.889151679014
1878,1969.8699503689602
1879,1955.1962608109475
1880,985.866489014771
1881,2475.4896277644007
1882,1549.4607320016382
1883,2803.8269855949666
1884,1426.3952680082482
1885,156.17251784649102
1886,2614.232799254573
1887,675.1882608420434
1888,3949.4944812964836
1889,729.1331344530607
1890,1052.5096964421336
1891,3041.5723931867124
1892,1653.8498876168148
1893,1619.1748833109466
1894,444.2046006941554
1895,4247.299528879339
1896,1439.1351653783995
1897,3216.2626268345953
1898,1632.7711522429145
1899,3473.995951577219
1900,3200.7186847527305
1901,1112.2711155987286
1902,180.25266601987568
1903,3509.8439534051313
1904,2207.081443252815
1905,2936.4312374016895
1906,5991.189310082086
1907,4420.31956850183
1908,3257.185098626598
1909,2376.763877621234
1910,2941.3360635123136
1911,783.7770300202042
1912,4103.959705127157
1913,2178.9654951942925
1914,4246.712034458837
1915,403.46070341866556
1916,557.3681960693514
1917,2848.747142012734
1918,1996.9812935340378
1919,171.35385557741301
1920,1992.3348337884777
1921,2192.9101570697444
1922,2498.1936808168166
1923,3106.048889868866
1924,3493.046759410913
1925,1688.9377804508188
1926,2014.225468710866
1927,4135.438128222177
1928,1205.80569724051
1929,2139.0065929381035
1930,4005.3915117668657
1931,423.3748164971828
1932,3645.0888103911097
1933,1171.7781080446127
1934,5293.423406629998
1935,2577.128641974404
1936,2215.9074138447454
1937,3115.457164576065
1938,1445.446075841943
1939,740.2865742965328
1940,1622.461061023594
1941,1619.468365852488
1942,1418.6089951125955
1943,1159.3847033541415
1944,951.2288194903815
1945,647.8806319623098
1946,5474.977243393921
1947,3368.4709367725045
1948,548.4032710209376
1949,706.3882003299461
1950,1214.896937831431
1951,2184.377390200399
1952,3902.7469054666844
1953,926.4189508421945
1954,2022.7387377701764
1955,594.7062601906757
1956,2220.901656142124
1957,2614.232799254573
1958,721.2357664628382
1959,496.9510175676093
1960,4318.813174050181
1961,2139.0065929381035
1962,2088.633949263344
1963,2202.0176071883434
1964,3177.2445453788328
1965,809.9133503277834
1966,744.9760194667297
1967,2906.471591895148
1968,1961.080240568676
1969,699.9870662885995
1970,411.5651391952059
1971,2202.4651553442354
1972,401.96390504513965
1973,581.0673473630883
1974,439.28181823470703
1975,722.5007365482471
1976,1324.2698198065675
1977,3581.0847100443293
1978,2577.128641974404
1979,2616.3585165480326
1980,1446.672777677967
1981,4877.306637518322
1982,1183.4610734602763
1983,1979.3195240525888
1984,970.1018588937238
1985,2613.6174767728025
1986,2906.471591895148
1987,743.6772616754015
1988,4005.3915117668657
1989,534.0443520640358
1990,2700.9862140296677
1991,2479.408483921415
1992,2965.08327938545
1993,2165.3265823667048
1994,4878.081901076458
1995,2487.883589597496
1996,3661.491988058281
1997,706.3882003299461
1998,2318.9878441049023
1999,1786.944462792376
2000,2289.988523930512
2001,1094.3536775702746
2002,800.256641270996
2003,3067.7278856856315
2004,3177.2445453788328
2005,3025.973024799521
2006,2498.1936808168166
2007,3196.295353212527
2008,2459.4746729574636
2009,2968.581051998935
2010,528.9290957276489
2011,4145.675584954945
2012,658.3155096802896
2013,716.8444404649395
2014,2196.856606011051
2015,3159.7428995635546
2016,736.8410327182614
2017,1748.9913033316054
2018,4018.143353515568
2019,67.98141610963295
2020,2498.1936808168166
2021,2009.099824942589
2022,3218.1017708762465
2023,2046.4883448985704
2024,757.4454688433096
2025,2614.232799254573
2026,2946.032471551756
2027,931.8308458483015
2028,5372.883123381346
2029,3576.6405578774
2030,1416.4832778191355
2031,2008.0650482121637
2032,4318.813174050181
2033,1674.4383500875397
2034,2202.0176071883434
2035,2022.7387377701764
2036,3106.048889868866
2037,934.3037289501468
2038,771.4524994410166
2039,3288.833153880004
2040,2521.608086989203
2041,2488.59244666675
2042,1764.7132895570332
2043,3661.491988058281
2044,2130.5404054837245
2045,708.513917623406
2046,2962.112676435363
2047,3115.457164576065
2048,2703.428138185871
2049,2471.9894244900256
2050,2517.244488650511
2051,1203.4954110490253
2052,740.520378303075
2053,2784.7761777612723
2054,2994.2624910326085
2055,743.6772616754015
2056,982.1871434299575
2057,1055.2941579000096
2058,3200.7186847527305
2059,989.1526667274184
2060,2528.051031105724
2061,2942.3792263330342
2062,6000.015280674016
2063,980.0614261364976
2064,1915.3674067484462
2065,834.8860467267308
2066,740.2865742965328
2067,953.3545367838414
2068,1807.1235295323102
2069,3114.7167721106093
2070,2187.2553718609847
2071,3485.4669727033083
2072,669.3405418759606
2073,2136.3881244498066
2074,2506.2411277854335
2075,454.5846353126864
2076,767.8605347459586
2077,4878.081901076458
2078,3115.457164576065
2079,1549.4607320016382
2080,1692.2239581634662
2081,4178.000350569745
2082,494.82530027414947
2083,659.7393077258943
2084,1688.9377804508188
2085,1962.128537236091
2086,2730.9399924333065
2087,731.2588517465206
2088,3064.7572827355443
2089,1347.9413020030659
2090,3106.048889868866
2091,4157.476352442606
2092,1835.4361319179102
2093,3196.295353212527
2094,815.8352388930363
2095,1422.609487411359
2096,1969.8699503689602
2097,2517.244488650511
2098,2289.988523930512
2099,2884.2450907489883
2100,1902.3199413232192
2101,2207.081443252815
2102,1426.3952680082482
2103,3209.3943599760782
2104,3460.1178691167333
2105,2600.838287116998
2106,663.8315328526286
2107,2887.4207840614536
2108,3177.2445453788328
2109,3124.2831351679956
2110,1655.0759362763085
2111,2128.696501718783
2112,759.8118095686701
2113,3470.3427063584973
2114,819.5664210503962
2115,271.59291831488827
2116,2488.59244666675
2117,934.3037289501468
2118,763.6079808404631
2119,2678.282160977252
2120,4227.661226625142
2121,2517.244488650511
2122,5381.709093973276
2123,5293.423406629998
2124,2781.1229325425506
2125,619.8820330222154
2126,3250.9097648194233
2127,2144.41848794421
2128,5643.8533826637995
2129,2517.244488650511
2130,1559.0619661517044
2131,606.3917651556769
2132,1757.1756772574658
2133,3115.457164576065
2134,809.1749644417728
2135,669.3405418759606
2136,2809.5172674391056
2137,4138.3728898511135
2138,1029.7795430236254
2139,833.1534973054371
2140,4250.236815901921
2141,4120.795522110449
2142,2809.5172674391056
2143,2646.9979751902365
2144,2585.9546125663346
2145,2449.8666312078067
2146,597.342459988418
2147,3177.2445453788328
2148,4114.993769769728
2149,4254.8429638579355
2150,2196.856606011051
2151,1968.8351736385348
2152,1614.0564708463805
2153,3048.677077851937
2154,2565.401690530878
2155,991.2783840208782
2156,5293.423406629998
2157,3173.591300160111
2158,2028.1506327762838
2159,731.2588517465206
2160,2946.032471551756
2161,947.9426417777344
2162,681.1324237200226
2163,368.7490242219437
2164,1454.3673736147007
2165,1911.5808624106844
2166,1640.2109747892275
2167,3.6210320377465006
2168,991.2783840208782
2169,5991.189310082086
2170,2517.244488650511
2171,1801.6181523503888
2172,2570.995274342118
2173,3279.889151679014
2174,1636.3239310192846
2175,1126.7623948618377
2176,2936.4312374016895
2177,3360.8461472801782
2178,729.0590193414939
2179,-8.413479292029157
2180,1094.3536775702746
2181,3173.591300160111
2182,3639.218845628375
2183,4232.857354391351
2184,1892.718707173153
2185,6030.248829752351
2186,383.9712839179888
2187,6068.6707168222565
2188,2994.2624910326085
2189,1675.2988676232314
2190,815.8352388930363
2191,3360.1702820819037
2192,4089.96885372909
2193,821.6921383438561
2194,1125.5499656163336
2195,2131.989297536878
2196,1614.0564708463805
2197,2977.7364910945266
2198,4121.363375106238
2199,2107.736082466046
2200,4145.675584954945
2201,5293.423406629998
2202,2069.856174538929
2203,1118.176063944417
2204,5293.423406629998
2205,1216.7064831199416
2206,1404.1295538585523
2207,2130.9762294437
2208,6092.226063969027
2209,1983.5088631965475
2210,1893.111726072328
2211,726.1800821330606
2212,25.83176954782339
2213,934.3037289501468
2214,3625.3704450318182
2215,1955.1962608109475
2216,1636.3239310192846
2217,4027.571497128637
2218,2304.6622134885247
2219,3196.295353212527
2220,833.1534973054371
2221,5643.8533826637995
2222,480.2948866425742
2223,4226.77248248352
2224,1688.9377804508188
2225,2311.455774192348
2226,2509.2141251561075
2227,1496.0801878175037
2228,854.9300948440816
2229,1770.460176669244
2230,348.4805634079576
2231,4099.102960142702
2232,4009.589096282891
2233,834.8860467267308
2234,4318.813174050181
2235,672.4682445971656
2236,3501.8727300028436
2237,572.3600566886879
2238,4251.960816982843
2239,4405.32366610254
2240,684.0142314339735
2241,3177.2445453788328
2242,1047.0978014360262
2243,1035.636442474445
2244,1673.7269580750433
2245,1305.5190486283707
2246,2965.08327938545
2247,2521.608086989203
2248,4138.425544608912
2249,3283.059231306864
2250,641.5967484711192
2251,2965.08327938545
2252,2923.32841849934
2253,2517.244488650511
2254,699.7722354000457
2255,2784.7761777612723
2256,100.19974924693577
2257,3048.677077851937
2258,1613.7203444092197
2259,4145.675584954945
2260,972.2794127597301
2261,753.7661232584961
2262,4144.067428158655
2263,2884.2450907489883
2264,3115.457164576065
2265,3970.1956248775027
2266,1598.2918407253333
2267,5824.154591613539
2268,790.6554071209297
2269,1046.2796086100038
2270,1457.8388696862244
2271,3279.889151679014
2272,4226.77248248352
2273,5396.068012930179
2274,897.7458858665173
2275,1417.8337315544595
2276,694.9547089861599
2277,1397.1328118850176
2278,3196.295353212527
2279,2182.2470295491808
2280,4878.081901076458
2281,1418.6089951125955
2282,1486.8016677090318
2283,614.705183873305
2284,2305.3489312773145
2285,1033.4588886084389
2286,4329.591923203132
2287,3620.168037794681
2288,2153.680282496116
2289,2946.032471551756
2290,537.755066319579
2291,2507.9912686381545
2292,2126.1300019616788
2293,972.2794127597301
2294,1052.5096964421336
2295,647.767981349214
2296,2657.954207944739
2297,2889.166281771816
2298,815.8352388930363
2299,2521.608086989203
2300,3115.457164576065
2301,571.4661132130219
2302,871.8043115447309
2303,2201.6695482467085
2304,2201.6695482467085
2305,4131.252774739947
2306,697.0804262796197
2307,1825.1260406985898
2308,1486.8016677090318
2309,740.520378303075
2310,796.5772956861825
2311,1570.637257128793
2312,2884.2450907489883
2313,5652.679353255729
2314,2575.0029246809445
2315,1857.41783374589
2316,3469.2995435377766
2317,2977.7364910945266
2318,3196.295353212527
2319,3936.4792324074892
2320,3194.0198066110347
2321,1279.9113953589397
2322,2498.1936808168166
2323,2875.2039619021753
2324,2289.988523930512
2325,4450.273661900279
2326,2373.1004126882913
2327,2014.225468710866
2328,1467.750859875337
2329,3954.1744759760204
2330,1686.8120631573588
2331,976.7350539233848
2332,2144.41848794421
2333,3415.395552868194
2334,2578.134234064582
2335,2104.3559354887716
2336,531.2922654654758
2337,3124.2831351679956
2338,3778.810283916475
2339,969.7513349171771
2340,712.208043912826
2341,1478.0855373408926
2342,804.0589002721176
2343,3987.1033662702002
2344,2468.350668041937
2345,568.1777827075298
2346,3115.457164576065
2347,3091.3752003108534
2348,1268.7031207755228
2349,942.137578899461
2350,2498.1936808168166
2351,1100.2586259159632
2352,1206.3963919006212
2353,3172.5481373393905
2354,3177.2445453788328
2355,3138.463987983746
2356,4.1412804416385995
2357,1123.99633732498
2358,2104.3559354887716
2359,4877.306637518322
2360,3196.295353212527
2361,3923.847660118902
2362,529.166548172016
2363,2880.5340953334453
2364,763.1591775842121
2365,476.53928220457703
2366,4232.910009149149
2367,3910.3991030267603
2368,1417.1248744852053
2369,3048.677077851937
2370,3177.2445453788328
2371,800.256641270996
2372,3115.457164576065
2373,2014.225468710866
2374,2202.704324977133
2375,947.549473905568
2376,1492.129438433363
2377,2401.948212085551
2378,2134.1083967248896
2379,1574.8265962727517
2380,412.2866740105957
2381,912.8318745871536
2382,2309.7260495529963
2383,3968.052558436506
2384,2144.41848794421
2385,3177.2445453788328
2386,430.56568786656794
2387,2517.244488650511
2388,1198.0236838637422
2389,1048.8303508573201
2390,730.2102870837545
2391,532.8458937568295
2392,4147.592209601739
2393,569.768598219391
2394,715.8699909137401
2395,731.2588517465206
2396,829.4741517206236
2397,1625.2956353863083
2398,1428.5209853017082
2399,3923.847660118902
2400,3949.4944812964836
2401,2836.719652936493
2402,1615.8460617026797
2403,2304.3141545468898
2404,445.7586647207562
2405,3091.3752003108534
2406,3178.793707397249
2407,5396.068012930179
2408,603.5322307826058
2409,726.9333020480341
2410,1442.1598981292955
2411,728.3057994265205
2412,519.3278615775826
2413,2112.9384897031837
2414,2788.7713576620877
2415,3661.491988058281
2416,2498.1936808168166
2417,2496.8658335877763
2418,1536.4382390285991
2419,2143.3701912767956
2420,471.0977304988679
2421,2126.78689029974
2422,2168.9611530228362
2423,5293.423406629998
2424,2574.2276611228085
2425,2700.9862140296677
2426,3661.491988058281
2427,2820.921172259333
2428,2202.0176071883434
2429,3509.214188576445
2430,993.6083078910731
2431,792.151611515908
2432,3919.213011925325
2433,330.83896293074633
2434,2575.0029246809445
2435,4227.661226625142
2436,2836.719652936493
2437,2708.64019236689
2438,2104.3559354887716
2439,2564.774918013821
2440,3924.1677278197717
2441,726.1800821330606
2442,4138.425544608912
2443,3177.2445453788328
2444,2611.8587314562888
2445,2784.7761777612723
2446,2226.0472491285354
2447,4125.016620324961
2448,2674.7760962021102
2449,2612.645243440729
2450,3196.295353212527
2451,3949.2729636359195
2452,769.3267821475567
2453,1477.3766802716384
2454,1667.8942403444476
2455,2.258497177522491
2456,2028.1506327762838
2457,3639.840178305592
2458,1403.180491428709
2459,4108.4187964526645
2460,1109.889140894149
2461,1615.8460617026797
2462,2728.9174597330825
2463,3583.4313673155325
2464,3196.295353212527
2465,1416.2688736962682
2466,987.5990384360647
2467,2575.0029246809445
2468,1757.583563739361
2469,949.6751911990278
2470,759.5711861367695
2471,2942.3792263330342
2472,630.4312925950619
2473,2104.3559354887716
2474,2784.7761777612723
2475,1269.6506913170115
2476,728.3057994265205
2477,1243.5370508238727
2478,4544.758126440516
2479,455.9315521376815
2480,3011.893910260209
2481,1455.7131523927644
2482,1786.16919923424
2483,2461.2767938410684
2484,3279.889151679014
2485,731.2588517465206
2486,2144.41848794421
2487,2521.695000158753
2488,596.0816739363564
2489,2946.032471551756
2490,712.208043912826
2491,3493.046759410913
2492,1446.672777677967
2493,4886.907871668388
2494,2182.600065850424
2495,3257.185098626598
2496,2098.9440404826646
2497,4271.736950499474
2498,1724.819511508935
2499,675.1882608420434
2500,1121.87062003152
2501,1481.3897727029243
2502,1712.4030249034004
2503,722.5007365482471
2504,415.0855189669908
2505,170.9360773570307
2506,3173.591300160111
2507,1225.5324537118718
2508,2164.597554684144
2509,2139.0065929381035
2510,2996.1636958365234
2511,1368.4762304641508
2512,2503.2661362247627
2513,3465.320276353871
2514,2023.3220538594167
2515,611.6635774949441
2516,616.10021048624
2517,1487.6867714909588
2518,2130.9762294437
2519,1632.7711522429145
2520,5396.068012930179
2521,3177.2445453788328
2522,-10.885202795525911
2523,1418.6089951125955
2524,3473.995951577219
2525,2199.0510797584116
2526,3064.7572827355443
2527,1239.8577052390592
2528,1842.7441441878773
2529,3406.5695822762636
2530,3115.457164576065
2531,2675.551359760246
2532,1346.9999732250758
2533,4099.102960142702
2534,1055.2941579000096
2535,1955.1962608109475
2536,1427.7457217435722
2537,936.4812828161533
2538,4080.0521523090065
